num_proc, num_proc_row, num_proc_col, block_size, mat_A_rows, mat_A_cols, mat_B_rows, mat_B_cols, gflops, elapsed_time, max_diff, max_rel_diff
4, 2, 2, 32, 50, 50, 50, 50, 0.056987, 4.386988, 0.000000, 0.000000e+00
4, 2, 2, 32, 50, 32, 32, 50, 0.035657, 4.487172, 0.000000, 0.000000e+00
4, 2, 2, 32, 50, 64, 64, 50, 0.081809, 3.911548, 0.000000, 0.000000e+00
4, 2, 2, 32, 50, 128, 128, 50, 0.115187, 5.556204, 0.000000, 0.000000e+00
4, 2, 2, 32, 50, 156, 156, 50, 0.140071, 5.568594, 0.000000, 0.000000e+00
4, 2, 2, 32, 100, 100, 100, 100, 0.404963, 4.938720, 0.000000, 0.000000e+00
4, 2, 2, 32, 100, 32, 32, 100, 0.104895, 6.101322, 0.000000, 0.000000e+00
4, 2, 2, 32, 100, 64, 64, 100, 0.264714, 4.835407, 0.000000, 0.000000e+00
4, 2, 2, 32, 100, 128, 128, 100, 0.365911, 6.996233, 0.000000, 0.000000e+00
4, 2, 2, 32, 100, 156, 156, 100, 0.632636, 4.931743, 0.000000, 0.000000e+00
4, 2, 2, 32, 500, 500, 500, 500, 4.355542, 57.398138, 0.000000, 0.000000e+00
4, 2, 2, 32, 500, 32, 32, 500, 1.081331, 14.796574, 0.000000, 0.000000e+00
4, 2, 2, 32, 500, 64, 64, 500, 2.352526, 13.602398, 0.000000, 0.000000e+00
4, 2, 2, 32, 500, 128, 128, 500, 2.867937, 22.315693, 0.000000, 0.000000e+00
4, 2, 2, 32, 500, 156, 156, 500, 3.058497, 25.502723, 0.000000, 0.000000e+00
4, 2, 2, 32, 1000, 1000, 1000, 1000, 4.928847, 405.774397, 0.000000, 0.000000e+00
4, 2, 2, 32, 1000, 32, 32, 1000, 1.253816, 51.044167, 0.000000, 0.000000e+00
4, 2, 2, 32, 1000, 64, 64, 1000, 3.395831, 37.693281, 0.000000, 0.000000e+00
4, 2, 2, 32, 1000, 128, 128, 1000, 4.331394, 59.103376, 0.000000, 0.000000e+00
4, 2, 2, 32, 1000, 156, 156, 1000, 3.944394, 79.099600, 0.000000, 0.000000e+00
4, 2, 2, 32, 3000, 3000, 3000, 3000, 4.378176, 12333.903555, 0.000000, 0.000000e+00
4, 2, 2, 32, 3000, 32, 32, 3000, 2.110563, 272.912958, 0.000000, 0.000000e+00
4, 2, 2, 32, 3000, 64, 64, 3000, 4.249459, 271.093364, 0.000000, 0.000000e+00
4, 2, 2, 32, 3000, 128, 128, 3000, 5.622332, 409.794384, 0.000000, 0.000000e+00
4, 2, 2, 32, 3000, 156, 156, 3000, 4.444970, 631.725253, 0.000000, 0.000000e+00
4, 2, 2, 32, 5000, 5000, 5000, 5000, 4.325487, 57796.966017, 0.000000, 0.000000e+00
4, 2, 2, 32, 5000, 32, 32, 5000, 2.438657, 656.098908, 0.000000, 0.000000e+00
4, 2, 2, 32, 5000, 64, 64, 5000, 4.808160, 665.535261, 0.000000, 0.000000e+00
4, 2, 2, 32, 5000, 128, 128, 5000, 5.713002, 1120.251734, 0.000000, 0.000000e+00
4, 2, 2, 32, 5000, 156, 156, 5000, 4.761767, 1638.047474, 0.000000, 0.000000e+00
4, 2, 2, 32, 8000, 8000, 8000, 8000, 2.594721, 394647.498737, 0.000000, 0.000000e+00
4, 2, 2, 32, 8000, 32, 32, 8000, 2.476651, 1653.846335, 0.000000, 0.000000e+00
4, 2, 2, 32, 8000, 64, 64, 8000, 5.120926, 1599.710757, 0.000000, 0.000000e+00
4, 2, 2, 32, 8000, 128, 128, 8000, 5.420644, 3022.519335, 0.000000, 0.000000e+00
4, 2, 2, 32, 8000, 156, 156, 8000, 4.473313, 4463.805805, 0.000000, 0.000000e+00
4, 2, 2, 32, 10000, 10000, 10000, 10000, 4.234886, 472267.720230, 0.000000, 0.000000e+00
4, 2, 2, 32, 10000, 32, 32, 10000, 2.435548, 2627.745651, 0.000000, 0.000000e+00
4, 2, 2, 32, 10000, 64, 64, 10000, 4.899454, 2612.535950, 0.000000, 0.000000e+00
4, 2, 2, 32, 10000, 128, 128, 10000, 5.564055, 4600.961204, 0.000000, 0.000000e+00
4, 2, 2, 32, 10000, 156, 156, 10000, 4.917350, 6344.880731, 0.000000, 0.000000e+00
6, 3, 2, 32, 50, 50, 50, 50, 0.047378, 5.276688, 0.000000, 0.000000e+00
6, 3, 2, 32, 50, 32, 32, 50, 0.036431, 4.391914, 0.000000, 0.000000e+00
6, 3, 2, 32, 50, 64, 64, 50, 0.050544, 6.331129, 0.000000, 0.000000e+00
6, 3, 2, 32, 50, 128, 128, 50, 0.107641, 5.945710, 0.000000, 0.000000e+00
6, 3, 2, 32, 50, 156, 156, 50, 0.114857, 6.791063, 0.000000, 0.000000e+00
6, 3, 2, 32, 100, 100, 100, 100, 0.293760, 6.808282, 0.000000, 0.000000e+00
6, 3, 2, 32, 100, 32, 32, 100, 0.120129, 5.327624, 0.000000, 0.000000e+00
6, 3, 2, 32, 100, 64, 64, 100, 0.197572, 6.478657, 0.000000, 0.000000e+00
6, 3, 2, 32, 100, 128, 128, 100, 0.379781, 6.740730, 0.000000, 0.000000e+00
6, 3, 2, 32, 100, 156, 156, 100, 0.409721, 7.614941, 0.000000, 0.000000e+00
6, 3, 2, 32, 500, 500, 500, 500, 5.438610, 45.967627, 0.000000, 0.000000e+00
6, 3, 2, 32, 500, 32, 32, 500, 0.991325, 16.140011, 0.000000, 0.000000e+00
6, 3, 2, 32, 500, 64, 64, 500, 2.031500, 15.751904, 0.000000, 0.000000e+00
6, 3, 2, 32, 500, 128, 128, 500, 3.778316, 16.938764, 0.000000, 0.000000e+00
6, 3, 2, 32, 500, 156, 156, 500, 3.280478, 23.777025, 0.000000, 0.000000e+00
6, 3, 2, 32, 1000, 1000, 1000, 1000, 6.717130, 297.746222, 0.000000, 0.000000e+00
6, 3, 2, 32, 1000, 32, 32, 1000, 2.075918, 30.829732, 0.000000, 0.000000e+00
6, 3, 2, 32, 1000, 64, 64, 1000, 3.778435, 33.876463, 0.000000, 0.000000e+00
6, 3, 2, 32, 1000, 128, 128, 1000, 5.554127, 46.091854, 0.000000, 0.000000e+00
6, 3, 2, 32, 1000, 156, 156, 1000, 3.242788, 96.213497, 0.000000, 0.000000e+00
6, 3, 2, 32, 3000, 3000, 3000, 3000, 6.254951, 8633.161449, 0.000000, 0.000000e+00
6, 3, 2, 32, 3000, 32, 32, 3000, 2.936902, 196.125048, 0.000000, 0.000000e+00
6, 3, 2, 32, 3000, 64, 64, 3000, 5.963326, 193.180771, 0.000000, 0.000000e+00
6, 3, 2, 32, 3000, 128, 128, 3000, 7.340046, 313.894504, 0.000000, 0.000000e+00
